alpha_type,iter,alpha,status,X_1_1,X_1_2,X_1_3,X_1_4,X_1_5,X_1_6,X_1_7,X_1_8,X_1_9,X_1_10,X_1_11,X_1_12,X_2_1,X_2_2,X_2_3,X_2_4,X_2_5,X_2_6,X_2_7,X_2_8,X_2_9,X_2_10,X_2_11,X_2_12,Y_1_1,Y_1_2,Y_1_3,Y_1_4,Y_1_5,Y_1_6,Y_1_7,Y_1_8,Y_1_9,Y_1_10,Y_1_11,Y_1_12,Y_2_1,Y_2_2,Y_2_3,Y_2_4,Y_2_5,Y_2_6,Y_2_7,Y_2_8,Y_2_9,Y_2_10,Y_2_11,Y_2_12,obj_value,f1,f2,f3
alpha_lin,764,0.7647647647647647,Optimal,1500,0,0,895,0,0,113,1063,0,0,971,113,1500,0,0,895,0,0,238,895,114,0,900,113,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0.9284800595365078,12355352.8,13.0,9310.0
alpha_lin,765,0.7657657657657657,Optimal,1500,0,0,895,0,0,113,1063,0,0,971,113,1500,0,0,895,0,0,238,895,114,0,900,113,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0.9287136721798807,12355352.8,13.0,9310.0
alpha_lin,766,0.7667667667667668,Optimal,1500,0,0,895,0,0,113,1063,0,0,971,113,1500,0,0,895,0,0,238,895,114,0,900,113,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0.9289472848232536,12355352.8,13.0,9310.0
alpha_lin,767,0.7677677677677678,Optimal,1500,0,0,895,0,0,113,1063,0,0,971,113,1500,0,0,895,0,0,238,895,114,0,900,113,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0.9291808974666251,12355352.8,13.0,9310.0
alpha_lin,768,0.7687687687687688,Optimal,1500,0,0,895,0,0,113,1063,0,0,971,113,1500,0,0,895,0,0,238,895,114,0,900,113,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0.929414510109998,12355352.8,13.0,9310.0
alpha_lin,769,0.7697697697697697,Optimal,1500,0,0,895,0,0,113,1063,0,0,971,113,1500,0,0,895,0,0,238,895,114,0,900,113,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0.9296481227533694,12355352.8,13.0,9310.0
alpha_lin,770,0.7707707707707707,Optimal,1500,0,0,895,0,0,113,1063,0,0,971,113,1500,0,0,895,0,0,238,895,114,0,900,113,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0.9298817353967423,12355352.8,13.0,9310.0
alpha_lin,771,0.7717717717717718,Optimal,1500,0,0,895,0,0,113,1063,0,0,971,113,1500,0,0,895,0,0,238,895,114,0,900,113,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0.9301153480401153,12355352.8,13.0,9310.0
alpha_lin,772,0.7727727727727728,Optimal,1500,0,0,895,0,0,113,1063,0,0,971,113,1500,0,0,895,0,0,238,895,114,0,900,113,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0.9303489606834868,12355352.8,13.0,9310.0
alpha_lin,773,0.7737737737737738,Optimal,1500,0,0,895,0,0,113,1063,0,0,971,113,1500,0,0,895,0,0,238,895,114,0,900,113,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0.9305825733268597,12355352.8,13.0,9310.0
alpha_lin,774,0.7747747747747747,Optimal,1500,0,0,895,0,0,113,1063,0,0,971,113,1500,0,0,895,0,0,238,895,114,0,900,113,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0.9308161859702325,12355352.8,13.0,9310.0
alpha_lin,775,0.7757757757757757,Optimal,1500,0,0,895,0,0,113,1063,0,0,971,113,1500,0,0,895,0,0,238,895,114,0,900,113,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0.931049798613604,12355352.8,13.0,9310.0
alpha_lin,776,0.7767767767767768,Optimal,1500,0,0,895,0,0,113,1063,0,0,971,113,1500,0,0,895,0,0,238,895,114,0,900,113,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0.9312834112569768,12355352.8,13.0,9310.0
alpha_lin,777,0.7777777777777778,Optimal,1500,0,0,895,0,0,113,1063,0,0,971,113,1500,0,0,895,0,0,238,895,114,0,900,113,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0.9315170239003496,12355352.8,13.0,9310.0
alpha_lin,778,0.7787787787787788,Optimal,1500,0,0,895,0,0,113,1063,0,0,971,113,1500,0,0,895,0,0,238,895,114,0,900,113,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0.9317506365437211,12355352.8,13.0,9310.0
alpha_lin,779,0.7797797797797797,Optimal,1500,0,0,895,0,0,113,1063,0,0,971,113,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0.9319855278218487,12434371.2,12.0,9310.0
alpha_lin,780,0.7807807807807807,Optimal,1500,0,0,895,0,0,113,1063,0,0,971,113,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0.9322483170394987,12434371.2,12.0,9310.0
alpha_lin,781,0.7817817817817818,Optimal,1500,0,0,895,0,0,113,1063,0,0,971,113,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0.9325111062571477,12434371.2,12.0,9310.0
alpha_lin,782,0.7827827827827828,Optimal,1500,0,0,895,0,0,113,1063,0,0,971,113,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0.9327738954747978,12434371.2,12.0,9310.0
alpha_lin,783,0.7837837837837838,Optimal,1500,0,0,895,0,0,113,1063,0,0,971,113,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0.9330366846924482,12434371.2,12.0,9310.0
alpha_lin,784,0.7847847847847848,Optimal,1500,0,0,895,0,0,113,1063,0,0,971,113,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0.9332994739100967,12434371.2,12.0,9310.0
alpha_lin,785,0.7857857857857857,Optimal,1500,0,0,895,0,0,113,1063,0,0,971,113,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0.933562263127747,12434371.2,12.0,9310.0
alpha_lin,786,0.7867867867867868,Optimal,1500,0,0,895,0,0,113,1063,0,0,971,113,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0.9338250523453971,12434371.2,12.0,9310.0
alpha_lin,787,0.7877877877877878,Optimal,1500,0,0,895,0,0,113,1063,0,0,971,113,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0.934087841563046,12434371.2,12.0,9310.0
alpha_lin,788,0.7887887887887888,Optimal,1500,0,0,895,0,0,113,1063,0,0,971,113,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0.9343506307806962,12434371.2,12.0,9310.0
alpha_lin,789,0.7897897897897898,Optimal,1500,0,0,895,0,0,113,1063,0,0,971,113,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0.9346134199983465,12434371.2,12.0,9310.0
alpha_lin,790,0.7907907907907907,Optimal,1500,0,0,895,0,0,113,1063,0,0,971,113,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0.9348762092159951,12434371.2,12.0,9310.0
alpha_lin,791,0.7917917917917918,Optimal,1500,0,0,895,0,0,113,1063,0,0,971,113,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0.9351389984336453,12434371.2,12.0,9310.0
alpha_lin,792,0.7927927927927928,Optimal,1500,0,0,895,0,0,113,1063,0,0,971,113,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0.9354017876512956,12434371.2,12.0,9310.0
alpha_lin,793,0.7937937937937938,Optimal,1500,0,0,895,0,0,113,1063,0,0,971,113,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0.9356645768689441,12434371.2,12.0,9310.0
alpha_lin,794,0.7947947947947948,Optimal,1500,0,0,895,0,0,113,1063,0,0,971,113,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0.9359273660865944,12434371.2,12.0,9310.0
alpha_lin,795,0.7957957957957957,Optimal,1500,0,0,895,0,0,113,1063,0,0,971,113,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0.9361901553042433,12434371.2,12.0,9310.0
alpha_lin,796,0.7967967967967968,Optimal,1500,0,0,895,0,0,113,1063,0,0,971,113,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0.9364529445218935,12434371.2,12.0,9310.0
alpha_lin,797,0.7977977977977978,Optimal,1500,0,0,895,0,0,113,1063,0,0,971,113,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0.9367157337395435,12434371.2,12.0,9310.0
alpha_lin,798,0.7987987987987988,Optimal,1500,0,0,895,0,0,113,1063,0,0,971,113,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0.9369785229571924,12434371.2,12.0,9310.0
alpha_lin,799,0.7997997997997998,Optimal,1500,0,0,895,0,0,113,1063,0,0,971,113,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0.9372413121748426,12434371.2,12.0,9310.0
alpha_lin,800,0.8008008008008007,Optimal,1500,0,0,895,0,0,113,1063,0,0,971,113,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0.937504101392493,12434371.2,12.0,9310.0
alpha_lin,801,0.8018018018018018,Optimal,1500,0,0,895,0,0,113,1063,0,0,971,113,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0.9377668906101417,12434371.2,12.0,9310.0
alpha_lin,802,0.8028028028028028,Optimal,1500,0,0,895,0,0,113,1063,0,0,971,113,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0.938029679827792,12434371.2,12.0,9310.0
alpha_lin,803,0.8038038038038038,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.938309141349096,12502903.2,11.0,9310.0
alpha_lin,804,0.8048048048048048,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.9386002542840934,12502903.2,11.0,9310.0
alpha_lin,805,0.8058058058058059,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.938891367219092,12502903.2,11.0,9310.0
alpha_lin,806,0.8068068068068068,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.939182480154091,12502903.2,11.0,9310.0
alpha_lin,807,0.8078078078078078,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.9394735930890883,12502903.2,11.0,9310.0
alpha_lin,808,0.8088088088088088,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.9397647060240869,12502903.2,11.0,9310.0
alpha_lin,809,0.8098098098098098,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.9400558189590857,12502903.2,11.0,9310.0
alpha_lin,810,0.8108108108108109,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.9403469318940834,12502903.2,11.0,9310.0
alpha_lin,811,0.8118118118118118,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.940638044829082,12502903.2,11.0,9310.0
alpha_lin,812,0.8128128128128128,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.9409291577640807,12502903.2,11.0,9310.0
alpha_lin,813,0.8138138138138138,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.9412202706990781,12502903.2,11.0,9310.0
alpha_lin,814,0.8148148148148148,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.9415113836340769,12502903.2,11.0,9310.0
alpha_lin,815,0.8158158158158159,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.9418024965690758,12502903.2,11.0,9310.0
alpha_lin,816,0.8168168168168168,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.9420936095040734,12502903.2,11.0,9310.0
alpha_lin,817,0.8178178178178178,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.942384722439072,12502903.2,11.0,9310.0
alpha_lin,818,0.8188188188188188,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.9426758353740707,12502903.2,11.0,9310.0
alpha_lin,819,0.8198198198198198,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.9429669483090682,12502903.2,11.0,9310.0
alpha_lin,820,0.8208208208208209,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.9432580612440669,12502903.2,11.0,9310.0
alpha_lin,821,0.8218218218218218,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.9435491741790656,12502903.2,11.0,9310.0
alpha_lin,822,0.8228228228228228,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.9438402871140632,12502903.2,11.0,9310.0
alpha_lin,823,0.8238238238238238,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.9441314000490619,12502903.2,11.0,9310.0
alpha_lin,824,0.8248248248248248,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.9444225129840593,12502903.2,11.0,9310.0
alpha_lin,825,0.8258258258258259,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.944713625919058,12502903.2,11.0,9310.0
alpha_lin,826,0.8268268268268268,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.945004738854057,12502903.2,11.0,9310.0
alpha_lin,827,0.8278278278278278,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.9452958517890544,12502903.2,11.0,9310.0
alpha_lin,828,0.8288288288288288,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.9455869647240531,12502903.2,11.0,9310.0
alpha_lin,829,0.8298298298298298,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.9458780776590519,12502903.2,11.0,9310.0
alpha_lin,830,0.8308308308308309,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.9461691905940492,12502903.2,11.0,9310.0
alpha_lin,831,0.8318318318318318,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.9464603035290481,12502903.2,11.0,9310.0
alpha_lin,832,0.8328328328328328,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.9467514164640469,12502903.2,11.0,9310.0
alpha_lin,833,0.8338338338338338,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.9470425293990442,12502903.2,11.0,9310.0
alpha_lin,834,0.8348348348348348,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.947333642334043,12502903.2,11.0,9310.0
alpha_lin,835,0.8358358358358359,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.9476247552690419,12502903.2,11.0,9310.0
alpha_lin,836,0.8368368368368369,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.9479158682040393,12502903.2,11.0,9310.0
alpha_lin,837,0.8378378378378378,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.948206981139038,12502903.2,11.0,9310.0
alpha_lin,838,0.8388388388388388,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.9484980940740367,12502903.2,11.0,9310.0
alpha_lin,839,0.8398398398398398,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.9487892070090341,12502903.2,11.0,9310.0
alpha_lin,840,0.8408408408408409,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.9490803199440332,12502903.2,11.0,9310.0
alpha_lin,841,0.8418418418418419,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.9493714328790317,12502903.2,11.0,9310.0
alpha_lin,842,0.8428428428428428,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.9496625458140292,12502903.2,11.0,9310.0
alpha_lin,843,0.8438438438438438,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.9499536587490278,12502903.2,11.0,9310.0
alpha_lin,844,0.8448448448448448,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.9502447716840267,12502903.2,11.0,9310.0
alpha_lin,845,0.8458458458458459,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.9505358846190242,12502903.2,11.0,9310.0
alpha_lin,846,0.8468468468468469,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.9508269975540229,12502903.2,11.0,9310.0
alpha_lin,847,0.8478478478478478,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.9511181104890216,12502903.2,11.0,9310.0
alpha_lin,848,0.8488488488488488,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.9514092234240192,12502903.2,11.0,9310.0
alpha_lin,849,0.8498498498498498,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.951700336359018,12502903.2,11.0,9310.0
alpha_lin,850,0.8508508508508509,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.9519914492940152,12502903.2,11.0,9310.0
alpha_lin,851,0.8518518518518519,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.9522825622290142,12502903.2,11.0,9310.0
alpha_lin,852,0.8528528528528528,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.9525736751640129,12502903.2,11.0,9310.0
alpha_lin,853,0.8538538538538538,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.9528647880990103,12502903.2,11.0,9310.0
alpha_lin,854,0.8548548548548548,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.9531559010340092,12502903.2,11.0,9310.0
alpha_lin,855,0.8558558558558559,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.9534470139690078,12502903.2,11.0,9310.0
alpha_lin,856,0.8568568568568569,Optimal,1500,0,0,895,0,0,113,1145,0,0,1002,0,1500,0,0,895,0,0,281,895,0,0,971,113,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.9537381269040054,12502903.2,11.0,9310.0
